[ 2025-01-04 04:30:07,183 ] 148 numexpr.utils - INFO - Note: NumExpr detected 12 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[ 2025-01-04 04:30:07,183 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-01-04 04:30:10,450 ] 48 root - ERROR - Error processing articles for keyword 'Cryptocurrency': 'response'
[ 2025-01-04 04:30:10,817 ] 48 root - ERROR - Error processing articles for keyword 'IPOs': 'response'
[ 2025-01-04 04:30:11,219 ] 48 root - ERROR - Error processing articles for keyword 'Mergers and Acquisitions': 'response'
[ 2025-01-04 04:30:11,613 ] 48 root - ERROR - Error processing articles for keyword 'Regulation': 'response'
[ 2025-01-04 04:30:12,073 ] 48 root - ERROR - Error processing articles for keyword 'Stocks and Bonds': 'response'
[ 2025-01-04 04:30:12,471 ] 48 root - ERROR - Error processing articles for keyword 'Wall Street': 'response'
[ 2025-01-04 04:30:12,471 ] 52 root - INFO - Articles Ingested using Search API
[ 2025-01-04 04:30:12,961 ] 72 root - INFO - Articles Ingested using Top Stories API
[ 2025-01-04 04:30:12,961 ] 26 root - INFO - Data Ingestion Completed
[ 2025-01-04 04:30:14,033 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:16,487 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:18,844 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:19,765 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:20,480 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:21,197 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:24,064 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:29,082 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:33,384 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:33,885 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:35,768 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:37,208 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:37,993 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:41,576 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:44,778 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:48,536 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:49,297 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:51,099 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:54,988 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:58,060 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:30:58,777 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:02,055 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:05,228 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:06,155 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:08,607 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:09,426 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:11,021 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:13,522 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:14,331 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:15,058 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:16,697 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:17,619 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:21,100 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:22,943 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:24,857 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:26,937 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
[ 2025-01-04 04:31:28,062 ] 1026 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/completions "HTTP/1.1 200 OK"
